Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Fire susceptibility assessment in the Carpathians using an interpretable framework,Scientific Reports,,,,10.1038/s41598-025-10296-4,Melinda ManczingerLászló KovácsTibor Kovács,2025,https://link.springer.com/article/10.1038/s41598-025-10296-4,Article
"Higher severity fire increases the long-term competitiveness of pyrophytes in an upland oak-pine forest, Kentucky, USA",Fire Ecology,,,,10.1186/s42408-024-00340-5,Scott G. CulbertMary A. ArthurClaudia A. CottonJacob J. Muller,2025,https://link.springer.com/article/10.1186/s42408-024-00340-5,Article
Investigating forest fire causes through an integrated Bayesian network and geographic information system approach,Natural Hazards,,,,10.1007/s11069-025-07304-1,Zekeriya KonurhanMelih YucesanMuhammet Gul,2025,https://link.springer.com/article/10.1007/s11069-025-07304-1,Article
Reliability of fire danger forecasts for Czech agricultural and forestry landscapes,Fire Ecology,,,,10.1186/s42408-025-00362-7,Lucie KudláčkováRostislav LindaJan BalekPetr ŠtěpánekPavel ZahradníčekMarkéta PoděbradskáMartin MožnýMonika HlavsováZdeněk ŽaludMiroslav Trnka,2025,https://link.springer.com/article/10.1186/s42408-025-00362-7,Article
Assessing changes in global fire regimes,Fire Ecology,,,,10.1186/s42408-023-00237-9,Sayedeh Sara SayediBenjamin W. AbbottBoris VannièreBérangère LeysDaniele ColombaroliGraciela Gil RomeraMichał SłowińskiJulie C. AlemanOlivier BlarquezAngelica FeurdeanKendrick BrownTuomas AakalaTeija AleniusKathryn AllenMaja AndricYves BergeronSiria BiagioniRichard BradshawLaurent BremondElodie BrissetJoseph BrooksSandra O. BruggerThomas BrusselHaidee CaddEleonora CaglieroChristopher CarcailletVachel CarterFilipe X. CatryAntoine ChampreuxEmeline ChasteRaphaël Daniel ChavardèsMelissa ChipmanMarco ConederaSimon ConnorMark ConstantineColin Courtney MustaphiAbraham N. DabengwaWilliam DanielsErik De BoerElisabeth DietzeJoan EstranyPaulo FernandesWalter FinsingerSuzette G. A. FlantuaPaul Fox-HughesDorian M. GaboriauEugenia M.GayoMartin. P. GirardinJeffrey GlennRamesh GlücklerCatalina González-ArangoMariangelica GrovesDouglas S. HamiltonRebecca Jenner HamiltonStijn HantsonK. Anggi HapsariMark HardimanDonna HawthorneKira HoffmanJun InoueA. Tyler KarpPatrik KrebsCharuta KulkarniNiina KuosmanenTerri LacourseMarie-Pierre LedruMarion LestienneColin LongJosé Antonio López-SáezNicholas LoughlinMats NiklassonJavier MadrigalS. Yoshi MaezumiKatarzyna MarciszMichela MarianiDavid McWethyGrant MeyerChiara MolinariEncarni MontoyaScott MooneyCesar Morales-MolinoJesse MorrisPatrick MossImma OliverasJosé Miguel PereiraGianni Boris PezzattiNadine PickarskiRoberta PiniEmma RehnCécile C. RemyJordi RevellesDamien RiusVincent RobinYanming RuanNatalia RudayaJeremy Russell-SmithHeikki SeppäLyudmila ShumilovskikhWilliam T.SommersÇağatay TavşanoğluCharles UmbanhowarErickson UrquiagaDunia UrregoRichard S. VachulaTuomo WalleniusChao YouAnne-Laure Daniau,2024,https://link.springer.com/article/10.1186/s42408-023-00237-9,Article
"Forest fire, thinning, and flood in wildland-urban interface: UAV and lidar-based estimate of natural disaster impacts",Landscape Ecology,,,,10.1007/s10980-024-01811-5,Temuulen Ts. SankeyLauren TangoJulia TatumJoel B. Sankey,2024,https://link.springer.com/article/10.1007/s10980-024-01811-5,Article
A monthly gridded burned area database of national wildland fire data,Scientific Data,,,,10.1038/s41597-024-03141-2,Andrina GinchevaJuli G. PausasAndrew EdwardsAntonello ProvenzaleArtemi CerdàChelene HanesDominic RoyéEmilio ChuviecoFlorent MouillotGabriele VissioJesús RodrigoJoaquin BedíaJohn T. AbatzoglouJosé María Senciales GonzálezKaren C. ShortMara BaudenaMaria Carmen LlasatMarta MagnaniMatthias M. BoerMauro E. GonzálezMiguel Ángel Torres-VázquezPaolo FiorucciPeter JacklynRenata LibonatiRicardo M. TrigoSixto HerreraSonia JerezXianli WangMarco Turco,2024,https://link.springer.com/article/10.1038/s41597-024-03141-2,Article
"Climate influences on future fire severity: a synthesis of climate-fire interactions and impacts on fire regimes, high-severity fire, and forests in the western United States",Fire Ecology,,,,10.1186/s42408-023-00200-8,Tzeidle N. WassermanStephanie E. Mueller,2023,https://link.springer.com/article/10.1186/s42408-023-00200-8,Article
Statistically scrutinizing impact of climate variability on forest fire incidents in Turkey,Natural Hazards,,,,10.1007/s11069-025-07190-7,Muberra Erdogan KaraagacliKadri YurekliMehmet Murat ComertNurcan Menevse,2025,https://link.springer.com/article/10.1007/s11069-025-07190-7,Article
Fire-driven disruptions of global soil biochemical relationships,Nature Communications,,,,10.1038/s41467-025-56598-z,Guiyao ZhouNico EisenhauerZhenggang DuManuel Esteban Lucas-BorjaKaiyan ZhaiMiguel BerdugoHuimin DuanHan WuShengen LiuDaniel RevilliniTadeo Sáez-SandinoHua ChaiXuhui ZhouManuel Delgado-Baquerizo,2025,https://link.springer.com/article/10.1038/s41467-025-56598-z,Article
Global Fire Season Types and Their Characteristics Based on MODIS Burned Area Data,Chinese Geographical Science,,,,10.1007/s11769-025-1501-x,Weihan ZhangRonggao LiuJiaying HeYang LiuChao Wu,2025,https://link.springer.com/article/10.1007/s11769-025-1501-x,Article
Post-fire treatments in Mediterranean forests: a review for enhancing restoration strategies,Fire Ecology,,,,10.1186/s42408-025-00430-y,M. Menéndez-MiguélezI. CañellasM. ErdozainS. de-MiguelI. Alberdi,2025,https://link.springer.com/article/10.1186/s42408-025-00430-y,Article
"Post-fire forest recovery at high latitudes: tree regeneration dominated by fire-adapted, early-seral species increases with latitude",Annals of Forest Science,,,,10.1186/s13595-023-01213-8,Matthew Joseph RuggirelloGimena BustamantePaula RodriguezVerónica Cruz-AlonsoRosina Soler,2023,https://link.springer.com/article/10.1186/s13595-023-01213-8,Article
Effects of large mammalian herbivores and lagomorphs on post-fire plant regeneration in Mediterranean-type ecosystems,Plant Ecology,,,,10.1007/s11258-025-01534-w,Andreu CeraMiguel N. BugalhoFilipe X. Catry,2025,https://link.springer.com/article/10.1007/s11258-025-01534-w,Article
Multi-Criteria Decision-Making Approach for Forest Fire Management: A Case Study of Uttarakhand,Soft Computing for Problem Solving,,,,10.1007/978-981-96-8456-4_14,Sudheer Singh RawatAnkita PanwarMillie PantSunil Chandra Dangwal,2025,https://link.springer.com/chapter/10.1007/978-981-96-8456-4_14,Conference paper
Private landowner interest in prescribed fire in California: findings from workshops in the Sierra Nevada,Fire Ecology,,,,10.1186/s42408-024-00277-9,Kate M. WilkinAmanda M. StasiewiczSusan D. Kocher,2024,https://link.springer.com/article/10.1186/s42408-024-00277-9,Article
The impact of wildfire smoke exposure on excess mortality and later-life socioeconomic outcomes: the Great Fire of 1910,Cliometrica,,,,10.1007/s11698-024-00297-0,Sarah MeierEric StroblRobert J. R. Elliott,2024,https://link.springer.com/article/10.1007/s11698-024-00297-0,Article
Firestorm - A Deep Learning Approach to Wildfire Prediction,Proceedings of the International Conference on AI and Robotics,,,,10.1007/978-3-032-05548-4_23,G. RevathySivakumar MadeshwaranV. BalajishanmugamM. Thangavel,2025,https://link.springer.com/chapter/10.1007/978-3-032-05548-4_23,Conference paper
Geographic patterns in wildland fire exposures and county-level lung cancer mortality in the United States,International Journal of Health Geographics,,,,10.1186/s12942-025-00394-x,Richard V. RemigioIan D. BullerMichael S. BogleMaria E. KamenetskySamantha AmmonsJesse E. BellJared A. FisherNeal D. FreedmanRena R. Jones,2025,https://link.springer.com/article/10.1186/s12942-025-00394-x,Article
Assessing forest fire dynamics and risk zones in Central Indian forests: a comparative study of the Khandwa and North Betul forest divisions of Madhya Pradesh,Environmental Monitoring and Assessment,,,,10.1007/s10661-024-12960-0,Vibha SahuMohd Amin KhanOmprakash D. Madguni,2024,https://link.springer.com/article/10.1007/s10661-024-12960-0,Article
Decadal (2012–2023) account of spatio-temporal variability in satellite-detected biomass fires on Indian landmass and their fire radiative power,Scientific Reports,,,,10.1038/s41598-025-11200-w,Deepanjan Majumdar,2025,https://link.springer.com/article/10.1038/s41598-025-11200-w,Article
Environmental Fungi at the Climate-Fire Interface: Implications for Emerging Pathogenicity,Current Tropical Medicine Reports,,,,10.1007/s40475-026-00365-7,Pranava JanaUshaswini NamburuPraneel BonthalaShaun LiuTejas Bouklas,2026,https://link.springer.com/article/10.1007/s40475-026-00365-7,Article
Fire branding: Why do new residents make a burn scar their home?,GeoJournal,,,,10.1007/s10708-024-11226-z,Jacquelyn Rhea Chase,2024,https://link.springer.com/article/10.1007/s10708-024-11226-z,Article
A post-fire reforestation assessment and prioritization tool for the Western United States,Fire Ecology,,,,10.1186/s42408-025-00405-z,Zachary A. HoldenEllen JungckKimberley T. DavisDyer A. WarrenAlan SwansonSolomon  Z. DobrowskiMarco ManetaKyle C. RodmanLewis FallerVince Archer,2025,https://link.springer.com/article/10.1186/s42408-025-00405-z,Article
Forest fire risk modeling in Mediterranean forests using GIS and AHP method: case of the high Rif forest massif (Morocco),Euro-Mediterranean Journal for Environmental Integration,,,,10.1007/s41207-024-00591-3,Mohamed El MaziMohamed BoutallakaEr-riyahi SaberYassine ChanyourAbdeslam Bouhlal,2024,https://link.springer.com/article/10.1007/s41207-024-00591-3,Article
Synthesizing Spectral and Field Observations of Post-fire Conifer Recovery in Dry Conifer Forests,Ecosystems,,,,10.1007/s10021-025-01029-9,Sarah M. Smith-TrippNicholas C. CoopsJoe MeyerJoanne C. WhiteSarah GergelJodi AxelsonDominik Roeser,2025,https://link.springer.com/article/10.1007/s10021-025-01029-9,Article
An efficient fire detection system based on deep neural network for real-time applications,"Signal, Image and Video Processing",,,,10.1007/s11760-024-03311-0,Hitesh GuptaNeelu Nihalani,2024,https://link.springer.com/article/10.1007/s11760-024-03311-0,Article
Spatiotemporal monitoring of post-fire soil erosion rates using earth observation (EO) data and cloud computing,Natural Hazards,,,,10.1007/s11069-024-06907-4,Stefanos P. StefanidisNikolaos D. ProutsosAlexandra D. SolomouPanagiotis MichopoulosAthanassios BourletsikasDimitris TigkasVelibor SpalevicShuraik Kader,2024,https://link.springer.com/article/10.1007/s11069-024-06907-4,Article
"Assessment of post-fire sprouting in oak species of the Zagros forests, Western Iran",Environmental Monitoring and Assessment,,,,10.1007/s10661-025-14657-4,Loghman GhahramanyShokri AzariAhmad Valipour,2025,https://link.springer.com/article/10.1007/s10661-025-14657-4,Article
An efficient fire detection algorithm based on Mamba space state linear attention,Scientific Reports,,,,10.1038/s41598-025-95162-z,Yuming LiYongjie WangXiaorui ShaoAnbo Zheng,2025,https://link.springer.com/article/10.1038/s41598-025-95162-z,Article
"Service-learning to improve training, knowledge transfer, and awareness in forest fire management",Fire Ecology,,,,10.1186/s42408-023-00226-y,Pablo Souza-AlonsoBeatriz OmilAlexandre SotelinoDavid García-RomeroEugenio Otero-UrtazaMar Lorenzo MoledoOtilia ReyesJuan Carlos RodríguezJavier MadrigalDaniel MoyaJuan Ramón MolinaFrancisco Rodriguez y SilvaAgustín Merino,2024,https://link.springer.com/article/10.1186/s42408-023-00226-y,Article
Color Models Aware Dynamic Feature Extraction for Forest Fire Detection Using Machine Learning Classifiers,Automatic Control and Computer Sciences,,,,10.3103/S0146411623060020,R. AvudaiammalVijayarajan RajangamDurai Raji V.Senthil Kumar S.,2023,https://link.springer.com/article/10.3103/S0146411623060020,Article
"Unveiling dominant factors for gully distribution in wildfire-affected areas using explainable AI: A case study of Xiangjiao catchment, Southwest China",Journal of Mountain Science,,,,10.1007/s11629-025-9645-9,Ruichen ZhouXiewen HuChuanjie XiKun HeLin DengGang Luo,2025,https://link.springer.com/article/10.1007/s11629-025-9645-9,Article
"The Role of Cultural Fire Values among the Arhuaco, Tikuna, Uitoto, Pijao, and Embera-Chamí Indigenous Peoples of Colombia in Promoting Sustainable Forest Governance",Human Ecology,,,,10.1007/s10745-025-00618-5,Ana Maria Monsalve CuartasAna Valentina Masso-ArdilaDavid MachadoIgnacio Sanchez FlórezEdisson Stik CacaisCalixto Suárez VillafaneJosé Gregorio VásquezAdriana Milena Walker S,2025,https://link.springer.com/article/10.1007/s10745-025-00618-5,Article
"Fueling the discussion: are fire-fuel clearings impacting mammal activity at Jasper Ridge Biological Preserve, California, USA?",Mammal Research,,,,10.1007/s13364-025-00830-0,Rodrigo Béllo CarvalhoTrevor HébertRodolfo Dirzo,2025,https://link.springer.com/article/10.1007/s13364-025-00830-0,Article
"Vegetation, fuels, and fire-behavior responses to linear fuel-break treatments in and around burned sagebrush steppe: are we breaking the grass-fire cycle?",Fire Ecology,,,,10.1186/s42408-024-00266-y,Matthew J. GerminoSamuel “Jake” PriceSusan J. Prichard,2024,https://link.springer.com/article/10.1186/s42408-024-00266-y,Article
Anthropogenic fire reduces migratory bird abundance and diversity at a stopover site,Scientific Reports,,,,10.1038/s41598-025-27464-1,Wieland HeimLara HinningerSergei M. SmirenskiRamona J. Heim,2025,https://link.springer.com/article/10.1038/s41598-025-27464-1,Article
Visitor Preferences and Human-Caused Wildfire Prevention: A Survey of Public Land Users in the US Southwest,Journal of Forestry,,,,10.1007/s44392-024-00003-y,Sarah E. DevenportCatrin M. Edgeley,2025,https://link.springer.com/article/10.1007/s44392-024-00003-y,Article
Multi-source tri-environmental conceptual framework for fire impact analysis,Urban Informatics,,,,10.1007/s44212-024-00063-7,Zongrong LiQiluo LiHaiyang LiSiqin WangYi Qi,2024,https://link.springer.com/article/10.1007/s44212-024-00063-7,Article
Evaluation of sampling methods for characterisation of post-fire beetle assemblages,Journal of Insect Conservation,,,,10.1007/s10841-025-00728-x,Markus FranzénAnders ForsmanOlof Persson,2025,https://link.springer.com/article/10.1007/s10841-025-00728-x,Article
Forest Fire and Smoke Detection for Effective Disaster Resilience,"Proceedings of 4th International Conference on ICT for Digital, Smart, and Sustainable Development",,,,10.1007/978-981-97-7831-7_37,Shruti BansalAman SinghDeepika BansalBhoomi Gupta,2024,https://link.springer.com/chapter/10.1007/978-981-97-7831-7_37,Conference paper
A framework for natural resource management with geospatial machine learning: a case study of the 2021 Almora forest fires,Fire Ecology,,,,10.1186/s42408-024-00293-9,Arpit TiwariPreethi NanjundanRavi Ranjan KumarVijay Kumar Soni,2024,https://link.springer.com/article/10.1186/s42408-024-00293-9,Article
Fuel build-up promotes an increase in fire severity of reburned areas in fire-prone ecosystems of the western Mediterranean Basin,Fire Ecology,,,,10.1186/s42408-023-00232-0,José Manuel Fernández-GuisuragaLeonor Calvo,2023,https://link.springer.com/article/10.1186/s42408-023-00232-0,Article
Post-fire recolonization of dry deciduous forests by lemurs in northwestern Madagascar,Biodiversity and Conservation,,,,10.1007/s10531-025-03167-x,Naina Ratsimba RabemananjaraMisa Miaritiana RasolozakaMarie Odile RavolanirinaRogula MarivolaSeheno Harilala RandriamiarantsoaRomule RakotondravonyHanta RazafindraibeDominik SchüßlerUte Radespiel,2025,https://link.springer.com/article/10.1007/s10531-025-03167-x,Article
